record_id,type_id,region_id,occur_time,property_loss,victim_count
"1078","5","2","2023-06-25 20:00:00",,"1"
"1079","5","3","2025-06-05 11:00:00",,"1"
"1080","4","2","2025-04-24 15:00:00",,"1"
"1081","1","3","2024-03-06 14:00:00",,"1"
"1082","4","4","2024-10-09 04:00:00","59554.84","1"
"1083","3","2","2024-03-11 19:00:00",,"1"
"1084","5","3","2025-03-27 00:00:00",,"1"
"1085","4","4","2023-09-16 12:00:00","23189.62","4"
"1086","4","5","2023-04-17 21:00:00",,"1"
"1087","4","3","2024-04-02 22:00:00",,"1"
"1088","3","1","2023-12-02 08:00:00",,"1"
"1089","1","3","2024-02-09 17:00:00",,"1"
"1090","2","3","2023-05-28 14:00:00",,"1"
"1091","5","5","2023-07-03 04:00:00",,"1"
"1092","3","3","2023-07-06 10:00:00",,"1"
"1093","4","5","2023-05-16 07:00:00",,"1"
"1094","5","1","2023-06-18 14:00:00",,"1"
"1095","1","2","2023-10-13 15:00:00",,"1"
"1096","5","4","2023-01-29 22:00:00",,"1"
"1097","2","2","2023-09-15 15:00:00",,"1"
"1098","2","1","2023-01-24 17:00:00",,"1"
"1099","2","4","2023-05-27 21:00:00","98759.60","1"
"1100","5","3","2024-05-12 23:00:00",,"1"
"1101","4","4","2023-01-20 02:00:00",,"1"
"1102","2","2","2023-08-16 15:00:00",,"1"
"1103","5","1","2024-10-04 11:00:00",,"1"
"1104","5","4","2024-11-06 12:00:00",,"1"
"1105","3","5","2025-02-11 20:00:00",,"1"
"1106","1","5","2023-02-26 14:00:00","69951.59","1"
"1107","4","2","2023-08-25 11:00:00",,"1"
"1108","3","2","2024-07-13 09:00:00",,"1"
"1109","5","3","2024-12-13 10:00:00","56684.27","1"
"1110","5","5","2023-05-16 19:00:00",,"4"
"1111","5","1","2023-07-05 12:00:00","2416.43","1"
"1112","5","2","2023-05-03 13:00:00",,"1"
"1113","5","4","2023-08-20 22:00:00",,"1"
"1114","5","4","2025-01-19 03:00:00",,"5"
"1115","4","5","2024-02-18 11:00:00",,"3"
"1116","2","1","2024-03-22 07:00:00",,"1"
"1117","4","5","2024-05-31 22:00:00","8688.94","1"
"1118","1","3","2024-08-23 00:00:00",,"1"
"1119","5","5","2025-06-10 02:00:00",,"1"
"1120","5","5","2024-07-27 14:00:00",,"1"
"1121","4","2","2023-05-01 23:00:00",,"1"
"1122","2","4","2023-02-22 22:00:00",,"1"
"1123","3","5","2023-01-31 08:00:00","67783.84","1"
"1124","3","2","2025-04-07 16:00:00","48364.06","1"
"1125","5","5","2024-05-31 05:00:00",,"1"
"1126","4","1","2024-03-29 06:00:00","18772.22","1"
"1127","2","3","2024-01-09 20:00:00","18735.54","1"
"1128","1","4","2025-01-27 20:00:00","19204.63","1"
"1129","5","4","2023-09-06 12:00:00","7947.20","1"
"1130","5","5","2024-10-17 22:00:00",,"1"
"1131","1","4","2025-04-20 20:00:00",,"1"
"1132","1","4","2025-03-07 01:00:00",,"4"
"1133","1","5","2023-04-05 00:00:00","93741.90","1"
"1134","4","1","2023-01-19 14:00:00","98832.78","1"
"1135","2","3","2024-05-19 06:00:00",,"1"
"1136","1","4","2024-01-07 22:00:00",,"3"
"1137","1","2","2023-09-12 06:00:00",,"1"
"1138","4","5","2024-12-13 03:00:00",,"1"
"1139","4","3","2025-04-06 05:00:00",,"1"
"1140","1","1","2023-01-18 01:00:00",,"1"
"1141","2","5","2025-06-06 02:00:00",,"1"
"1142","4","2","2024-06-07 18:00:00",,"1"
"1143","1","2","2023-12-26 02:00:00",,"1"
"1144","2","4","2024-08-10 07:00:00",,"4"
"1145","1","3","2024-09-07 03:00:00","20861.55","3"
"1146","2","3","2024-03-16 04:00:00",,"1"
"1147","2","4","2023-12-31 04:00:00","37747.88","1"
"1148","2","2","2023-08-16 11:00:00",,"2"
"1149","4","5","2023-12-21 04:00:00","59440.98","1"
"1150","3","5","2023-08-15 11:00:00","6757.75","1"
"1151","5","4","2024-03-24 16:00:00","23092.59","1"
"1152","2","1","2025-04-14 14:00:00",,"1"
"1153","2","4","2023-05-19 22:00:00",,"1"
"1154","4","2","2023-03-25 19:00:00","68199.64","3"
"1155","1","3","2024-07-21 11:00:00",,"1"
"1156","4","4","2025-06-13 03:00:00","39562.14","1"
"1157","1","5","2024-06-30 13:00:00",,"1"
"1158","2","5","2024-02-03 16:00:00",,"1"
"1159","4","3","2023-10-27 06:00:00",,"5"
"1160","1","1","2025-02-13 05:00:00",,"1"
"1161","2","4","2024-01-08 04:00:00",,"1"
"1162","5","2","2023-02-07 01:00:00",,"1"
"1163","2","5","2023-01-18 14:00:00","86729.21","1"
"1164","1","5","2025-05-04 05:00:00",,"1"
"1165","3","2","2024-09-26 18:00:00","83108.71","1"
"1166","4","3","2023-07-14 17:00:00",,"1"
"1167","4","4","2023-10-24 16:00:00",,"1"
"1168","2","3","2023-06-08 02:00:00","54543.63","3"
"1169","5","5","2023-09-25 12:00:00","13480.22","1"
"1170","5","4","2023-11-06 10:00:00",,"1"
"1171","5","1","2024-08-10 01:00:00",,"1"
"1172","1","3","2024-08-15 01:00:00",,"1"
"1173","1","1","2024-07-11 14:00:00",,"1"
"1174","5","2","2023-03-21 11:00:00",,"1"
"1175","3","3","2025-01-13 19:00:00",,"1"
"1176","2","5","2023-12-07 09:00:00","98607.60","1"
"1177","1","4","2024-11-28 20:00:00",,"1"
"1178","1","5","2024-03-02 15:00:00","93948.01","1"
"1179","1","2","2024-05-17 16:00:00",,"1"
"1180","3","3","2023-07-06 10:00:00",,"1"
"1181","5","5","2023-03-29 17:00:00",,"3"
"1182","4","5","2023-09-24 20:00:00",,"1"
"1183","1","4","2025-01-19 04:00:00",,"1"
"1184","1","2","2025-02-19 13:00:00",,"1"
"1185","5","4","2023-05-29 22:00:00",,"1"
"1186","5","1","2024-03-28 11:00:00","24844.23","1"
"1187","2","2","2024-04-21 18:00:00",,"1"
"1188","3","4","2024-11-02 18:00:00",,"1"
"1189","1","4","2023-12-06 17:00:00",,"1"
"1190","3","5","2023-09-14 13:00:00","89576.06","1"
"1191","1","5","2024-10-21 18:00:00",,"1"
"1192","5","2","2024-04-15 17:00:00",,"1"
"1193","1","5","2023-03-29 21:00:00",,"1"
"1194","4","3","2025-02-01 12:00:00",,"1"
"1195","3","3","2023-07-21 15:00:00",,"1"
"1196","1","3","2024-05-02 03:00:00",,"1"
"1197","3","1","2023-09-20 01:00:00",,"1"
"1198","4","2","2025-04-07 19:00:00",,"1"
"1199","1","5","2024-05-16 22:00:00",,"1"
"1200","4","1","2023-03-31 05:00:00","36818.97","1"
"1201","1","4","2025-01-20 20:00:00","28787.48","1"
"1202","4","3","2023-08-21 17:00:00","19158.84","1"
"1203","1","2","2024-05-05 16:00:00","74069.47","1"
"1204","5","3","2024-12-04 06:00:00",,"1"
"1205","1","1","2023-06-02 17:00:00",,"1"
"1206","2","1","2023-11-10 11:00:00",,"1"
"1207","2","1","2024-10-28 09:00:00","92898.97","1"
"1208","5","2","2024-12-21 00:00:00",,"1"
"1209","2","5","2025-05-20 08:00:00","13650.84","1"
"1210","3","5","2024-08-30 22:00:00",,"1"
"1211","3","3","2023-10-15 23:00:00","62543.41","1"
"1212","1","3","2024-09-02 03:00:00","48560.03","1"
"1213","4","3","2024-02-26 18:00:00",,"1"
"1214","3","3","2024-09-28 18:00:00","31835.60","1"
"1215","1","2","2024-02-17 04:00:00",,"1"
"1216","3","5","2023-06-23 05:00:00",,"1"
"1217","5","5","2025-02-11 16:00:00","97354.57","1"
"1218","3","4","2023-07-26 01:00:00",,"1"
"1219","5","1","2023-04-11 03:00:00",,"1"
"1220","5","3","2025-05-30 07:00:00",,"1"
"1221","5","5","2023-11-16 21:00:00",,"1"
"1222","1","4","2024-12-31 01:00:00","20494.42","1"
"1223","2","3","2024-01-29 17:00:00",,"1"
"1224","2","5","2025-03-02 14:00:00",,"1"
"1225","1","4","2023-09-19 06:00:00",,"1"
"1226","2","3","2024-01-07 12:00:00",,"1"
"1227","5","4","2024-01-16 04:00:00","5745.77","1"
"1228","2","1","2023-03-03 18:00:00",,"5"
"1229","5","1","2024-04-07 23:00:00",,"1"
"1230","1","3","2023-05-27 09:00:00",,"1"
"1231","5","3","2024-10-06 05:00:00","20423.96","1"
"1232","5","5","2023-12-16 23:00:00",,"1"
"1233","3","1","2023-03-04 22:00:00",,"1"
"1234","3","2","2023-12-10 22:00:00",,"1"
"1235","3","1","2024-07-03 19:00:00",,"1"
"1236","1","5","2023-09-10 19:00:00",,"1"
"1237","1","2","2024-04-06 14:00:00",,"1"
"1238","5","1","2025-01-08 15:00:00","33677.97","1"
"1239","3","4","2024-10-14 06:00:00",,"1"
"1240","2","4","2024-01-03 21:00:00",,"1"
"1241","5","5","2023-07-20 06:00:00","84264.12","1"
"1242","3","2","2024-04-12 10:00:00",,"1"
"1243","1","3","2025-01-30 10:00:00",,"1"
"1244","1","5","2024-07-07 04:00:00",,"1"
"1245","1","1","2025-06-13 20:00:00",,"5"
"1246","5","1","2024-04-24 02:00:00","8205.98","1"
"1247","4","1","2024-11-03 05:00:00","40139.58","1"
"1248","4","5","2024-03-09 14:00:00",,"1"
"1249","4","1","2024-11-20 17:00:00",,"5"
"1250","2","2","2023-03-22 08:00:00",,"1"
"1251","4","3","2023-03-10 22:00:00",,"1"
"1252","2","4","2023-09-23 02:00:00","26346.48","1"
"1253","5","1","2024-12-20 16:00:00",,"1"
"1254","1","3","2025-04-21 11:00:00",,"1"
"1255","2","2","2023-11-07 20:00:00",,"1"
"1256","4","4","2023-01-26 04:00:00","26462.19","1"
"1257","3","2","2024-02-04 00:00:00","83766.19","4"
"1258","1","5","2025-03-09 11:00:00",,"1"
"1259","1","4","2024-11-09 11:00:00",,"1"
"1260","2","1","2025-01-14 16:00:00","75791.14","1"
"1261","2","5","2024-04-14 23:00:00",,"1"
"1262","3","5","2023-06-27 05:00:00",,"1"
"1263","4","3","2024-06-29 13:00:00",,"1"
"1264","1","4","2023-08-27 01:00:00",,"1"
"1265","5","4","2023-11-06 17:00:00",,"1"
"1266","2","3","2023-06-15 15:00:00",,"1"
"1267","1","2","2023-05-26 18:00:00",,"1"
"1268","5","4","2023-04-25 11:00:00",,"1"
"1269","2","2","2024-01-10 09:00:00","44913.15","1"
"1270","5","4","2024-05-03 15:00:00",,"1"
"1271","5","3","2025-02-12 17:00:00",,"1"
"1272","5","5","2023-11-02 02:00:00",,"1"
"1273","2","4","2025-03-08 02:00:00","98499.52","1"
"1274","4","5","2023-02-06 13:00:00","87624.98","1"
"1275","3","5","2023-11-24 19:00:00",,"5"
"1276","1","3","2024-06-04 06:00:00",,"1"
"1277","5","5","2025-02-25 16:00:00","95071.20","1"
"1278","5","3","2024-06-02 12:00:00","65307.20","1"
"1279","4","4","2023-02-05 03:00:00",,"3"
"1280","1","5","2023-01-01 09:00:00","39647.78","1"
"1281","1","4","2023-08-20 03:00:00",,"1"
"1282","1","5","2023-05-09 21:00:00",,"1"
"1283","3","1","2025-02-08 05:00:00",,"1"
"1284","3","1","2024-12-26 16:00:00",,"1"
"1285","2","1","2025-04-03 03:00:00","26533.10","1"
"1286","5","3","2023-06-15 08:00:00",,"1"
"1287","4","2","2024-11-03 18:00:00",,"1"
"1288","4","1","2025-03-27 00:00:00",,"1"
"1289","5","1","2024-08-28 07:00:00",,"1"
"1290","4","3","2024-07-03 06:00:00",,"1"
"1291","4","3","2025-02-11 00:00:00",,"2"
"1292","1","3","2024-03-23 19:00:00",,"1"
"1293","1","5","2023-12-20 01:00:00",,"1"
"1294","1","4","2023-04-21 13:00:00",,"1"
"1295","1","4","2024-06-23 19:00:00",,"1"
"1296","4","3","2024-04-06 19:00:00",,"1"
"1297","2","4","2023-09-10 11:00:00",,"1"
"1298","2","5","2024-01-15 13:00:00",,"1"
"1299","1","5","2025-01-24 05:00:00","86499.04","1"
"1300","2","3","2023-06-21 06:00:00","88399.22","1"
"1301","3","3","2024-05-16 01:00:00",,"1"
"1302","4","2","2025-04-01 09:00:00",,"3"
"1303","1","4","2023-11-18 16:00:00",,"1"
"1304","2","2","2023-05-07 00:00:00","57713.69","1"
"1305","4","2","2025-02-18 04:00:00",,"1"
"1306","1","3","2023-03-10 19:00:00","66122.42","2"
"1307","5","2","2024-01-19 22:00:00",,"1"
"1308","5","1","2024-10-28 11:00:00",,"1"
"1309","5","3","2024-03-12 02:00:00",,"4"
"1310","3","2","2024-11-20 04:00:00",,"1"
"1311","4","2","2023-03-04 03:00:00",,"1"
"1312","1","2","2024-11-18 17:00:00",,"1"
"1313","2","5","2023-04-16 00:00:00",,"1"
"1314","2","4","2025-01-29 23:00:00",,"1"
"1315","4","5","2024-04-12 00:00:00",,"1"
"1316","4","2","2023-03-12 12:00:00",,"1"
"1317","3","3","2023-03-17 17:00:00",,"1"
"1318","1","3","2024-01-21 12:00:00",,"1"
"1319","4","5","2023-12-02 06:00:00",,"1"
"1320","2","4","2024-11-05 16:00:00",,"1"
"1321","4","3","2024-12-12 06:00:00","67577.07","1"
"1322","3","4","2025-03-13 06:00:00","86854.65","1"
"1323","5","3","2023-06-27 18:00:00",,"1"
"1324","1","3","2025-02-13 22:00:00",,"1"
"1325","2","2","2023-07-16 07:00:00","82358.70","1"
"1326","4","5","2024-10-08 14:00:00","86710.70","1"
"1327","5","5","2023-08-10 06:00:00",,"1"
"1328","1","5","2023-08-20 13:00:00",,"1"
"1329","1","1","2025-03-04 06:00:00","93251.75","1"
"1330","2","5","2024-01-14 16:00:00",,"5"
"1331","2","3","2024-05-15 03:00:00",,"5"
"1332","1","3","2023-01-10 19:00:00",,"3"
"1333","2","2","2024-06-22 01:00:00",,"1"
"1334","5","4","2023-02-03 01:00:00",,"1"
"1335","1","3","2025-05-17 09:00:00",,"1"
"1336","4","1","2024-02-17 21:00:00",,"1"
"1337","1","1","2023-11-13 09:00:00","72596.95","1"
"1338","1","3","2024-07-10 07:00:00","73183.64","1"
"1339","1","5","2023-03-22 22:00:00",,"1"
"1340","2","3","2024-04-28 02:00:00","25354.87","1"
"1341","5","4","2023-11-02 07:00:00",,"1"
"1342","3","2","2024-10-12 21:00:00",,"1"
"1343","3","5","2024-12-29 07:00:00",,"1"
"1344","1","4","2024-07-05 21:00:00",,"1"
"1345","4","3","2025-02-25 03:00:00",,"1"
"1346","2","5","2024-10-11 22:00:00",,"1"
"1347","2","5","2025-04-20 17:00:00","2983.02","1"
"1348","1","1","2025-03-09 21:00:00","24513.86","4"
"1349","4","2","2024-06-14 00:00:00",,"1"
"1350","5","2","2023-04-15 12:00:00",,"1"
"1351","4","4","2025-02-11 00:00:00",,"5"
"1352","2","1","2024-01-19 22:00:00",,"1"
"1353","1","3","2025-05-12 09:00:00",,"1"
"1354","1","4","2024-12-13 13:00:00",,"1"
"1355","4","2","2023-01-04 08:00:00",,"1"
"1356","4","1","2024-04-28 11:00:00","31706.57","1"
"1357","4","5","2025-05-30 07:00:00",,"5"
"1358","5","4","2024-08-15 06:00:00",,"1"
"1359","4","3","2024-01-28 12:00:00",,"1"
"1360","3","2","2024-05-21 14:00:00",,"1"
"1361","3","5","2024-04-09 14:00:00",,"1"
"1362","4","5","2023-03-22 19:00:00","62724.34","1"
"1363","3","4","2023-03-16 03:00:00",,"3"
"1364","2","2","2024-10-14 13:00:00",,"1"
"1365","2","1","2025-03-15 03:00:00",,"1"
"1366","1","3","2024-10-22 08:00:00",,"1"
"1367","2","2","2024-05-11 22:00:00",,"1"
"1368","4","4","2024-01-26 21:00:00",,"1"
"1369","3","3","2023-02-26 14:00:00","60194.85","1"
"1370","5","3","2024-07-19 17:00:00","6140.98","1"
"1371","3","5","2024-03-12 13:00:00",,"1"
"1372","3","1","2024-07-27 14:00:00",,"2"
"1373","2","3","2023-03-06 16:00:00",,"1"
"1374","4","3","2023-11-27 05:00:00",,"1"
"1375","4","1","2025-04-29 03:00:00","63316.90","1"
"1376","5","1","2023-06-11 09:00:00",,"2"
"1377","4","2","2024-03-10 15:00:00",,"1"
"1378","3","2","2023-11-29 05:00:00",,"1"
"1379","4","4","2025-03-04 00:00:00",,"1"
"1380","5","2","2025-05-31 22:00:00","75921.74","1"
"1381","1","2","2023-09-12 12:00:00","60067.82","1"
"1382","3","3","2023-12-26 17:00:00",,"1"
"1383","1","3","2025-05-23 08:00:00","66541.98","1"
"1384","2","1","2023-11-11 15:00:00",,"1"
"1385","5","4","2024-11-09 15:00:00","68077.09","1"
"1386","2","1","2025-04-10 06:00:00",,"1"
"1387","3","4","2023-05-08 11:00:00",,"1"
"1388","1","1","2023-06-05 13:00:00",,"3"
"1389","1","5","2024-05-01 17:00:00","71920.08","1"
"1390","1","5","2023-06-22 02:00:00","24295.68","1"
"1391","4","2","2023-02-19 11:00:00",,"1"
"1392","2","2","2025-06-18 20:00:00",,"1"
"1393","1","3","2024-10-15 07:00:00",,"1"
"1394","1","4","2023-07-28 00:00:00",,"1"
"1395","2","2","2023-09-30 21:00:00",,"1"
"1396","1","4","2024-09-19 03:00:00",,"2"
"1397","3","2","2024-11-16 21:00:00",,"3"
"1398","2","2","2024-06-25 01:00:00",,"1"
"1399","2","3","2023-09-25 23:00:00",,"1"
"1400","2","5","2024-04-22 00:00:00",,"1"
"1401","3","2","2023-07-05 23:00:00",,"2"
"1402","4","2","2024-06-29 04:00:00",,"1"
"1403","1","1","2023-10-05 03:00:00","57448.59","1"
"1404","4","4","2023-10-17 17:00:00",,"1"
"1405","4","2","2023-02-13 11:00:00",,"5"
"1406","2","5","2024-05-14 04:00:00",,"1"
"1407","1","1","2023-06-24 13:00:00",,"1"
"1408","4","3","2023-12-11 13:00:00",,"1"
"1409","5","4","2023-02-19 21:00:00",,"1"
"1410","1","1","2024-01-01 14:00:00","94293.63","1"
"1411","3","3","2024-06-03 11:00:00","13574.65","1"
"1412","1","2","2025-04-04 17:00:00","35748.50","1"
"1413","2","5","2024-11-14 03:00:00",,"1"
"1414","4","2","2024-08-31 11:00:00",,"1"
"1415","2","2","2023-06-18 19:00:00",,"1"
"1416","3","5","2023-06-25 06:00:00",,"1"
"1417","3","1","2023-07-07 17:00:00","58960.07","1"
"1418","4","3","2024-01-12 10:00:00","55399.14","3"
"1419","1","3","2024-12-31 08:00:00",,"1"
"1420","5","5","2023-08-25 18:00:00",,"1"
"1421","4","1","2023-06-27 17:00:00",,"3"
"1422","4","4","2024-12-15 18:00:00",,"2"
"1423","3","2","2024-10-25 11:00:00",,"1"
"1424","5","4","2023-10-18 15:00:00",,"1"
"1425","3","5","2024-04-18 02:00:00","94724.09","1"
"1426","2","3","2023-03-21 18:00:00",,"1"
"1427","3","1","2025-04-28 08:00:00",,"4"
"1428","5","1","2024-06-04 19:00:00",,"1"
"1429","5","4","2023-01-05 22:00:00",,"1"
"1430","5","5","2025-06-01 04:00:00","40240.46","1"
"1431","5","4","2024-08-07 03:00:00",,"1"
"1432","1","2","2024-05-23 17:00:00","53536.63","4"
"1433","3","5","2023-02-01 08:00:00",,"1"
"1434","4","1","2024-02-16 23:00:00",,"1"
"1435","3","4","2024-03-05 11:00:00",,"5"
"1436","5","1","2024-10-20 07:00:00",,"1"
"1437","5","2","2025-06-07 21:00:00",,"4"
"1438","5","1","2025-02-02 01:00:00","646.85","1"
"1439","3","4","2024-12-22 04:00:00",,"1"
"1440","3","4","2024-12-16 21:00:00",,"1"
"1441","2","4","2024-12-24 22:00:00",,"1"
"1442","2","1","2023-12-01 15:00:00",,"2"
"1443","2","5","2024-04-01 20:00:00","1423.90","4"
"1444","3","2","2023-07-08 02:00:00","10298.78","1"
"1445","3","4","2023-03-12 02:00:00",,"1"
"1446","3","5","2024-04-13 02:00:00","29654.95","1"
"1447","4","4","2023-03-05 07:00:00",,"2"
"1448","4","2","2023-03-04 04:00:00",,"4"
"1449","2","4","2023-08-29 10:00:00",,"1"
"1450","2","1","2023-08-11 04:00:00",,"1"
"1451","3","3","2024-03-25 20:00:00","48349.60","3"
"1452","2","4","2023-02-27 02:00:00",,"1"
"1453","4","1","2023-01-02 20:00:00",,"1"
"1454","3","5","2024-04-14 17:00:00",,"1"
"1455","3","4","2023-08-30 05:00:00",,"1"
"1456","3","2","2023-01-06 04:00:00","33151.78","1"
"1457","3","2","2023-08-13 05:00:00",,"1"
"1458","5","3","2023-02-06 17:00:00",,"1"
"1459","5","4","2024-08-21 07:00:00",,"4"
"1460","2","4","2025-03-02 07:00:00","32657.79","1"
"1461","3","2","2023-09-13 06:00:00",,"1"
"1462","2","4","2024-05-14 13:00:00",,"1"
"1463","1","4","2023-02-06 02:00:00",,"1"
"1464","2","2","2024-01-20 06:00:00","19709.49","1"
"1465","3","2","2024-11-25 04:00:00",,"1"
"1466","4","5","2025-02-25 09:00:00",,"1"
"1467","5","3","2023-08-25 23:00:00",,"1"
"1468","4","5","2025-05-24 22:00:00","39135.59","1"
"1469","5","1","2024-10-29 12:00:00",,"1"
"1470","5","1","2024-12-19 18:00:00",,"1"
"1471","4","1","2023-05-13 15:00:00","65511.70","1"
"1472","4","3","2024-12-09 16:00:00","96430.20","2"
"1473","5","4","2024-05-17 20:00:00",,"1"
"1474","5","3","2023-01-27 08:00:00",,"1"
"1475","2","5","2023-12-20 07:00:00",,"1"
"1476","5","4","2024-12-14 21:00:00",,"2"
"1477","2","5","2025-02-27 11:00:00","32046.75","1"
"1478","5","5","2024-01-26 06:00:00","14886.56","1"
"1479","3","2","2024-02-13 16:00:00","91467.56","1"
"1480","2","5","2024-04-21 21:00:00","64856.85","1"
"1481","2","3","2025-05-31 03:00:00","76780.80","1"
"1482","1","5","2024-01-13 03:00:00",,"1"
"1483","4","5","2023-01-02 12:00:00",,"1"
"1484","4","3","2025-05-06 02:00:00",,"5"
"1485","3","4","2024-02-02 21:00:00",,"1"
"1486","1","5","2024-07-06 14:00:00",,"1"
"1487","4","3","2023-06-07 11:00:00","74275.44","1"
"1488","5","4","2025-02-04 04:00:00",,"1"
"1489","3","1","2025-01-07 23:00:00",,"1"
"1490","5","1","2025-02-24 20:00:00",,"1"
"1491","4","5","2024-05-26 05:00:00",,"1"
"1492","5","3","2023-04-24 02:00:00",,"1"
"1493","5","3","2023-12-29 05:00:00","88055.71","1"
"1494","4","3","2024-09-06 17:00:00",,"1"
"1495","1","4","2023-06-25 23:00:00",,"1"
"1496","2","1","2024-08-19 21:00:00",,"1"
"1497","4","4","2023-04-13 15:00:00","53390.97","2"
"1498","4","2","2024-04-12 17:00:00","85660.91","1"
"1499","5","3","2025-04-27 03:00:00","48999.16","1"
"1500","5","4","2024-01-21 18:00:00",,"1"
"1501","3","5","2025-02-05 16:00:00","10475.39","1"
"1502","5","2","2023-05-26 16:00:00","80122.31","1"
"1503","5","4","2024-08-01 01:00:00",,"1"
"1504","4","2","2024-08-11 07:00:00",,"1"
"1505","1","1","2024-07-27 04:00:00",,"1"
"1506","3","1","2023-08-29 18:00:00",,"1"
"1507","3","3","2024-12-22 13:00:00",,"1"
"1508","2","5","2024-09-27 14:00:00","89240.58","1"
"1509","3","2","2023-12-08 20:00:00",,"1"
"1510","5","5","2024-03-27 00:00:00",,"1"
"1511","4","2","2023-05-20 02:00:00",,"1"
"1512","1","1","2024-11-13 04:00:00","96047.53","1"
"1513","3","2","2024-02-03 02:00:00",,"1"
"1514","1","1","2024-06-03 19:00:00",,"5"
"1515","3","3","2023-11-13 05:00:00",,"1"
"1516","3","1","2023-06-04 08:00:00",,"1"
"1517","4","3","2023-08-15 21:00:00","6556.48","1"
"1518","1","3","2025-03-01 00:00:00",,"1"
"1519","5","2","2024-01-19 08:00:00",,"1"
"1520","5","3","2023-05-29 13:00:00",,"1"
"1521","5","4","2025-05-26 18:00:00","30378.66","1"
"1522","5","5","2024-01-14 02:00:00",,"1"
"1523","3","4","2024-10-13 15:00:00",,"1"
"1524","2","3","2024-05-17 04:00:00",,"1"
"1525","1","3","2023-02-23 21:00:00",,"1"
"1526","3","5","2023-08-29 14:00:00",,"1"
"1527","4","4","2024-12-08 13:00:00",,"1"
"1528","5","3","2025-05-17 01:00:00",,"1"
"1529","5","4","2023-04-11 16:00:00",,"1"
"1530","5","3","2023-02-06 12:00:00",,"1"
"1531","3","5","2024-06-28 09:00:00",,"1"
"1532","1","4","2023-04-23 17:00:00",,"2"
"1533","3","2","2024-12-14 08:00:00",,"2"
"1534","1","1","2023-09-01 03:00:00","27318.56","1"
"1535","5","3","2023-07-27 12:00:00","13738.20","5"
"1536","4","2","2025-06-05 03:00:00","36548.53","1"
"1537","4","4","2023-07-24 05:00:00",,"1"
"1538","3","1","2023-07-06 18:00:00",,"1"
"1539","3","5","2024-05-30 22:00:00",,"1"
"1540","5","1","2023-01-05 15:00:00",,"1"
"1541","3","5","2025-06-16 08:00:00","26276.32","1"
"1542","4","1","2024-05-22 13:00:00",,"1"
"1543","1","1","2024-12-11 10:00:00","95556.79","1"
"1544","1","1","2023-06-18 13:00:00",,"1"
"1545","5","2","2023-04-16 23:00:00",,"3"
"1546","2","2","2023-08-16 03:00:00","47225.33","1"
"1547","4","5","2025-01-15 07:00:00",,"1"
"1548","5","5","2023-06-21 23:00:00",,"1"
"1549","5","3","2024-03-03 01:00:00","42136.98","1"
"1550","2","5","2023-11-07 00:00:00",,"1"
"1551","1","3","2025-03-22 03:00:00","48717.27","1"
"1552","1","4","2023-03-06 11:00:00",,"1"
"1553","2","2","2024-10-09 16:00:00",,"1"
"1554","2","1","2023-09-28 07:00:00",,"1"
"1555","3","4","2025-01-25 00:00:00",,"1"
"1556","4","1","2023-07-24 23:00:00",,"4"
"1557","1","1","2023-02-13 04:00:00",,"4"
"1558","5","1","2023-05-04 04:00:00",,"1"
"1559","4","3","2025-04-02 22:00:00","75166.06","1"
"1560","5","3","2024-04-28 07:00:00",,"1"
"1561","3","2","2023-06-28 21:00:00","60450.37","1"
"1562","3","5","2024-05-31 20:00:00",,"1"
"1563","5","1","2025-05-31 08:00:00","69799.23","1"
"1564","2","2","2023-07-09 21:00:00","69392.01","1"
"1565","5","5","2023-03-05 15:00:00","98737.42","1"
"1566","1","3","2024-12-23 18:00:00",,"5"
"1567","5","3","2025-04-23 06:00:00",,"3"
"1568","2","3","2024-09-02 23:00:00","76866.93","4"
"1569","1","1","2024-07-26 01:00:00",,"2"
"1570","5","2","2023-10-06 09:00:00",,"3"
"1571","5","2","2023-07-19 10:00:00",,"2"
"1572","1","1","2024-10-19 02:00:00",,"1"
"1573","3","2","2025-04-25 23:00:00",,"3"
"1574","2","5","2023-12-13 08:00:00",,"1"
"1575","1","4","2024-10-16 05:00:00",,"1"
"1576","5","1","2023-05-26 08:00:00",,"1"
"1577","5","4","2024-03-09 13:00:00",,"1"
"1578","2","1","2024-08-12 00:00:00",,"3"
"1579","2","5","2024-04-27 23:00:00",,"2"
"1580","5","5","2025-01-20 06:00:00","65809.75","1"
"1581","5","1","2024-11-14 08:00:00",,"1"
"1582","1","1","2024-05-16 06:00:00","98259.47","1"
"1583","1","3","2024-05-29 04:00:00",,"1"
"1584","2","3","2023-07-11 18:00:00",,"1"
"1585","2","1","2024-01-27 03:00:00",,"1"
"1586","2","2","2024-02-17 12:00:00",,"1"
"1587","1","5","2025-05-29 03:00:00","92511.92","1"
"1588","4","5","2023-07-17 15:00:00",,"1"
"1589","2","4","2024-08-26 06:00:00",,"3"
"1590","5","1","2024-05-04 12:00:00","1518.28","1"
"1591","4","3","2024-04-26 01:00:00",,"1"
"1592","1","2","2024-01-29 13:00:00",,"1"
"1593","3","5","2024-03-07 23:00:00",,"1"
"1594","3","5","2023-04-03 19:00:00","53520.91","1"
"1595","4","1","2025-01-18 01:00:00","11651.08","3"
"1596","5","4","2024-03-29 16:00:00","12870.40","1"
"1597","3","4","2023-06-15 19:00:00",,"1"
"1598","4","2","2023-01-05 21:00:00",,"1"
